X,Y,id,zone,utm_zone,easting,northing,mgrs,dstrcts,dw,db,ds,drought,p_pr_sp,p_cnfrs,grwng_s,prdsp_w,rl_prdsp_w,prdsp_b,rl_prdsp_b,prdsp_s,rl_prdsp_s,prdsp__,prdsp_p,Fläch,MAPKEY,Wuchsge1,Wuchsnam,SRTMkomple
4787663.61330816,2697698.2156893,4067,33,33,588150,5230050,33TWN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,280.0000000000
4327288.62671733,2645108.3858061,4068,32,32,582420,5196780,32TNS,Bludenz,95.9523800000,288.4232800000,40.1693100000,37.5242800000,0.3809500000,0.6190500000,429.5238100000,402.6725300000,0.4315100000,481.1001200000,0.7303000000,327.1637000000,1.8443500000,883.7726500000,0.2057600000,1283818331.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,1988.0000000000
4708857.88903365,2832058.98914648,4069,33,33,518400,5369430,33UWP,Zwettl,1971.4285700000,964.6737200000,418.1657800000,22.8978500000,0.5238100000,0.7777800000,325.9206300000,1401.4910600000,1.5018600000,554.7395900000,0.8420800000,211.7533800000,1.1937400000,1956.2306500000,0.6002200000,1390873916.0000000000,CB,9.2,Waldviertel,807.0000000000
4369866.21283828,2658220.34072471,4070,32,32,624780,5210430,32TPT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,1091.0000000000
4369190.2443919,2699638.77690494,4071,32,32,623580,5251860,32TPT,Reutte,315.7006200000,137.5925900000,22.4506200000,41.9731400000,0.4444400000,0.7777800000,278.6388900000,903.4722700000,0.9681800000,404.7986500000,0.6144700000,245.7356700000,1.3853100000,1308.2709200000,0.4695200000,1229779215.0000000000,81,4.1,Nrdliche Randalpen - Westteil,1627.0000000000
4550707.74985253,2646861.95551019,4072,33,33,348600,5195220,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1325.0000000000
4724512.0892188,2699137.5298351,4073,33,33,525270,5235780,33TWN,Graz,2585.9319000000,1137.9659500000,58.5125400000,32.9642500000,0.3064500000,0.6290300000,375.0967700000,1307.8870200000,1.4015500000,1006.2941700000,1.5275300000,108.6463900000,0.6124800000,2314.1811900000,0.6169600000,1214528666.0000000000,D9,5.3,Ost- und Mittelsteirisches Bergland,451.0000000000
4774719.54464852,2696001.01169058,4074,33,33,575130,5229240,33TWN,Hartberg,405.5178900000,265.6346500000,33.6534800000,26.0682800000,0.1864400000,0.6779700000,378.1355900000,1130.9273800000,1.2119200000,947.1722600000,1.4377800000,0.0000000000,0.0000000000,2078.0996300000,0.5495600000,1190861079.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,299.0000000000
4658110.65307733,2755056.38635888,4075,33,33,462720,5296050,33TVN,Steyr,906.5532900000,1253.5147400000,115.0793700000,27.2764000000,0.2857100000,0.5102000000,369.9183700000,933.6551400000,1.0005200000,892.6590600000,1.3550300000,154.1743600000,0.8691400000,1826.3141900000,0.4937100000,990816277.3999999762,2638,4.2,Nrdliche Randalpen - Ostteil,773.0000000000
4681915.48300692,2791008.28501598,4076,33,33,488820,5330310,33UVP,Amstetten,778.6231900000,658.2850200000,296.3768100000,25.2471500000,0.2826100000,0.5652200000,304.7826100000,1271.0974900000,1.3621300000,777.2717200000,1.1798800000,227.7370200000,1.2838500000,2048.3692100000,0.6720800000,1316483714.0000000000,2617,7.2,Nrdl. Alpenvorland - Ostteil,331.0000000000
4441495.24850482,2680717.53840414,4077,32,32,696060,5233800,32TPT,Innsbruck+Steinach,223.9895200000,93.1551400000,46.6708600000,34.3522600000,0.3584900000,0.7735800000,305.7547200000,906.5349900000,0.9714600000,415.4448200000,0.6306300000,211.9329000000,1.1947500000,1321.9798100000,0.4323700000,2080099413.0000000000,2623,1.2,Subkontinentale Innenalpen - Westteil,2271.0000000000
4674678.07355591,2722677.13392524,4078,33,33,477120,5262630,33TVN,Leoben,1282.0031300000,1242.5273900000,575.2738700000,33.6457200000,0.5070400000,0.7887300000,327.0422500000,1303.5401100000,1.3969000000,669.0838900000,1.0156500000,304.9474500000,1.7191100000,1972.6239900000,0.6031700000,1108577098.0000000000,260F,3.1,stliche Zwischenalpen - Nordteil,1189.0000000000
4846168.77028574,2798057.36090929,4079,33,33,653130,5326140,33UXP,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,135.0000000000
4786606.239918,2829728.58336475,4080,33,33,595800,5361810,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,194.0000000000
4634621.75356563,2671642.74454103,4081,33,33,433860,5214390,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1463.0000000000
4293168.30227482,2678084.03552607,4082,32,32,547920,5229330,32TNT,Feldkirch,660.7407400000,945.0000000000,236.0740700000,35.8769000000,0.3333300000,0.6666700000,361.0000000000,855.8888600000,0.9171900000,781.7653300000,1.1867000000,146.9939700000,0.8286600000,1637.6541900000,0.4536400000,283902325.6000000238,261E,4.1,Nrdliche Randalpen - Westteil,505.0000000000
4814504.41033463,2831163.08593831,4083,33,33,623730,5361330,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,200.0000000000
4808126.75149128,2766410.67191686,4084,33,33,613080,5297190,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,158.0000000000
4590319.30340089,2646238.75665967,4085,33,33,388050,5191980,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,1109.0000000000
4684739.20992604,2619637.21474381,4086,33,33,480450,5159130,33TVM,Vlkermarkt,186.1111100000,326.7433000000,84.0421500000,19.5569700000,0.2931000000,0.6551700000,341.6034500000,444.0042900000,0.4758000000,496.2285600000,0.7532600000,98.8789800000,0.5574200000,940.2328500000,0.2752400000,910109890.7000000477,25F0,6.2,Klagenfurter Becken,494.0000000000
4615230.13457102,2844574.82300218,4087,33,33,425850,5388240,33UVP,Rohrbach,883.8383800000,1046.4410800000,1635.7912500000,24.1785000000,0.4242400000,0.6666700000,410.1818200000,1171.3232900000,1.2552100000,602.1508300000,0.9140500000,375.8091600000,2.1185900000,1773.4741100000,0.4323600000,829566873.7999999523,414,9.1,Mhlviertel,587.0000000000
4741429.63480083,2743862.28043913,4088,33,33,545070,5279250,33TWN,Mrzzuschlag,927.9956400000,633.6427000000,558.4967300000,27.6494700000,0.5490200000,0.7843100000,366.1568600000,1446.5396200000,1.5501400000,770.2487500000,1.1692200000,324.5746500000,1.8297600000,2216.7883700000,0.6054200000,855760070.8999999762,2638,4.2,Nrdliche Randalpen - Ostteil,971.0000000000
4521568.73736575,2720323.05437798,4089,33,33,324300,5270490,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1100.0000000000
4747458.73589033,2836405.18776185,4090,33,33,557190,5371140,33UWP,Krems,1141.3279100000,1287.1409200000,474.3902400000,18.9034000000,0.1707300000,0.5122000000,352.6829300000,736.1682800000,0.7888900000,700.3177400000,1.0630600000,92.2186400000,0.5198700000,1436.4860200000,0.4073000000,980179217.8999999762,CE,8.1,Pannonisches Tief- und Hgelland,341.0000000000
4790125.8777379,2859061.74475117,4091,33,33,601260,5390820,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,204.0000000000
4637517.0588692,2676165.10645487,4092,33,33,437040,5218710,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,868.0000000000
4777906.5663972,2727134.06520821,4093,33,33,580350,5260080,33TWN,Hartberg,405.5178900000,265.6346500000,33.6534800000,26.0682800000,0.1864400000,0.6779700000,378.1355900000,1130.9273800000,1.2119200000,947.1722600000,1.4377800000,0.0000000000,0.0000000000,2078.0996300000,0.5495600000,1190861079.0000000000,D9,5.3,Ost- und Mittelsteirisches Bergland,644.0000000000
4779666.81247586,2839571.57906233,4094,33,33,589530,5372100,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,275.0000000000
4682164.00221051,2731481.62794513,4095,33,33,485160,5270910,33TVN,Leoben,1282.0031300000,1242.5273900000,575.2738700000,33.6457200000,0.5070400000,0.7887300000,327.0422500000,1303.5401100000,1.3969000000,669.0838900000,1.0156500000,304.9474500000,1.7191100000,1972.6239900000,0.6031700000,1108577098.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,723.0000000000
4510055.81055884,2629169.34806634,4096,33,33,306930,5180220,33TUM,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,BC,3.3,Sdliche Zwischenalpen,1066.0000000000
4449671.29937761,2696000.99496273,4097,32,32,704040,5249190,32TQT,Schwaz,396.6469100000,648.2246900000,155.9679000000,41.8588600000,0.4222200000,0.7333300000,324.5111100000,1191.7285500000,1.2770800000,881.7042600000,1.3384000000,145.2829900000,0.8190200000,2073.4328100000,0.6389400000,1846710952.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,774.0000000000
4698453.30538253,2631832.8622893,4098,33,33,494910,5170380,33TVM,Wolfsberg,638.7931000000,237.6819900000,336.9731800000,29.1575600000,0.5517200000,0.8448300000,344.1034500000,1325.1225500000,1.4200200000,615.6913500000,0.9346000000,193.4427700000,1.0905200000,1940.8139000000,0.5640200000,974960252.0000000000,25F0,6.2,Klagenfurter Becken,419.0000000000
4365873.1635797,2655960.70958974,4099,32,32,620820,5208120,32TPT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,1341.0000000000
4707804.19611433,2725428.51437997,4100,33,33,510330,5263140,33TWN,Bruck an der Mur,905.5555600000,772.1612500000,174.0108400000,30.1833600000,0.4146300000,0.7682900000,377.7073200000,891.4947900000,0.9553400000,945.2296000000,1.4348300000,242.9561700000,1.3696400000,1836.7243800000,0.4862800000,1296457081.0000000000,260F,3.1,stliche Zwischenalpen - Nordteil,953.0000000000
4751548.04374513,2699772.88739974,4101,33,33,552270,5234580,33TWN,Weiz,956.6276800000,148.4892800000,67.6023400000,30.0452600000,0.3684200000,0.7368400000,407.2105300000,1481.2970200000,1.5873800000,850.3993800000,1.2908800000,171.6775900000,0.9678200000,2331.6964000000,0.5726000000,1084865933.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,633.0000000000
4774823.89407361,2829191.87027059,4102,33,33,584010,5362080,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,200.0000000000
4355910.36764373,2682651.26248922,4103,32,32,610530,5234700,32TPT,Reutte,315.7006200000,137.5925900000,22.4506200000,41.9731400000,0.4444400000,0.7777800000,278.6388900000,903.4722700000,0.9681800000,404.7986500000,0.6144700000,245.7356700000,1.3853100000,1308.2709200000,0.4695200000,1229779215.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,2038.0000000000
4629397.53212763,2701924.14815489,4104,33,33,430620,5244960,33TVN,Stainach,1567.3533100000,1095.9176000000,90.1997500000,39.6276700000,0.4044900000,0.7191000000,330.5955100000,1011.8512300000,1.0843200000,791.8538800000,1.2020100000,243.9294500000,1.3751300000,1803.7051100000,0.5455900000,1929640355.0000000000,25E8,2.2,Nrdliche Zwischenalpen - Ostteil,1982.0000000000
4557385.94367729,2742624.77839325,4105,33,33,361470,5290380,33TUN,Hallein (Tennengau),897.7777800000,528.2539700000,81.4285700000,46.0797100000,0.2857100000,0.5714300000,307.8857100000,977.1052700000,1.0470800000,1089.9472100000,1.6545100000,125.6197700000,0.7081700000,2067.0524800000,0.6713700000,670615266.7000000477,25E7,4.1,Nrdliche Randalpen - Westteil,937.0000000000
4779517.6173648,2818743.75478589,4106,33,33,588000,5351340,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,274.0000000000
4604532.89388583,2617733.89874628,4107,33,33,400380,5162580,33TVM,Villach,305.3272500000,290.1750400000,131.2800600000,17.0503000000,0.2465800000,0.6438400000,358.7808200000,185.7173100000,0.1990200000,328.9055000000,0.4992700000,93.3281500000,0.5261300000,514.6228100000,0.1434400000,1157654716.0000000000,25F9,6.1,Sdliche Randgebirge,1573.0000000000
4673905.66552881,2788390.81708788,4108,33,33,480660,5328240,33UVP,Amstetten,778.6231900000,658.2850200000,296.3768100000,25.2471500000,0.2826100000,0.5652200000,304.7826100000,1271.0974900000,1.3621300000,777.2717200000,1.1798800000,227.7370200000,1.2838500000,2048.3692100000,0.6720800000,1316483714.0000000000,2617,7.2,Nrdl. Alpenvorland - Ostteil,387.0000000000
4592249.85307002,2638734.22170192,4109,33,33,389490,5184360,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,588.0000000000
4787509.91537273,2755281.02429324,4110,33,33,591780,5287500,33TWN,Wiener Neustadt,278.7329400000,197.3294300000,130.9941500000,18.2569500000,0.1403500000,0.6140400000,290.7894700000,969.9488000000,1.0394100000,716.7871300000,1.0880600000,70.0776000000,0.3950600000,1686.7359300000,0.5800500000,1034227766.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,308.0000000000
4818220.54174783,2743824.14769076,4111,33,33,621660,5273970,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,E3,8.1,Pannonisches Tief- und Hgelland,178.0000000000
4582890.92567517,2674925.29250888,4112,33,33,382500,5221110,33TUN,Tamsweg (Lungau),3022.7920200000,782.1082600000,71.1680900000,31.4749500000,0.4359000000,0.7948700000,299.7692300000,1638.8066000000,1.7561700000,423.4485300000,0.6427800000,115.3216600000,0.6501100000,2062.2551300000,0.6879500000,1023904897.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2305.0000000000
4357576.21107811,2667217.59234137,4113,32,32,612390,5219280,32TPT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DF,1.2,Subkontinentale Innenalpen - Westteil,1003.0000000000
4605128.37456679,2618765.04812261,4114,33,33,401040,5163570,33TVM,Villach,305.3272500000,290.1750400000,131.2800600000,17.0503000000,0.2465800000,0.6438400000,358.7808200000,185.7173100000,0.1990200000,328.9055000000,0.4992700000,93.3281500000,0.5261300000,514.6228100000,0.1434400000,1157654716.0000000000,25F9,6.1,Sdliche Randgebirge,1071.0000000000
4626645.23994318,2681840.0277842,4115,33,33,426570,5225100,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1142.0000000000
4758508.6351487,2655504.4858946,4116,33,33,556320,5189940,33TWM,Feldbach,45.3571400000,372.5674600000,6.3492100000,23.0968300000,0.0714300000,0.3571400000,378.5000000000,531.5957700000,0.5696700000,1217.6795300000,1.8484000000,150.4790100000,0.8483100000,1749.2753000000,0.4621600000,726136942.1000000238,DE,8.2,Subillyrisches Hgel- und Terrassenland,308.0000000000
4791672.80578717,2785554.94243332,4117,33,33,597930,5317410,33UWP,Baden,214.5714300000,131.0952400000,2.8888900000,13.0031700000,0.0000000000,0.3714300000,299.6285700000,874.0263100000,0.9366200000,515.0518300000,0.7818300000,0.0000000000,0.0000000000,1389.0781400000,0.4636000000,760880308.7000000477,CE,8.1,Pannonisches Tief- und Hgelland,199.0000000000
4843897.35680228,2772482.73645881,4118,33,33,649170,5300790,33TXP,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,122.0000000000
4640535.65493817,2636210.34009854,4119,33,33,437460,5178630,33TVM,Feldkirchen,1038.3680600000,305.2986100000,40.6250000000,21.2852500000,0.4062500000,0.7500000000,350.4375000000,932.9939600000,0.9998100000,322.9962800000,0.4903000000,159.8030500000,0.9008700000,1255.9902400000,0.3584100000,563828120.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1057.0000000000
4568054.51422782,2628959.11421982,4120,33,33,364740,5176200,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,979.0000000000
4607877.97321582,2829313.80676075,4121,33,33,417510,5373510,33UVP,Rohrbach,883.8383800000,1046.4410800000,1635.7912500000,24.1785000000,0.4242400000,0.6666700000,410.1818200000,1171.3232900000,1.2552100000,602.1508300000,0.9140500000,375.8091600000,2.1185900000,1773.4741100000,0.4323600000,829566873.7999999523,414,9.1,Mhlviertel,554.0000000000
4811980.92395958,2845129.20710267,4122,33,33,622140,5375430,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,262.0000000000
4701839.3509781,2847163.3607606,4123,33,33,512400,5384970,33UWP,Zwettl,1971.4285700000,964.6737200000,418.1657800000,22.8978500000,0.5238100000,0.7777800000,325.9206300000,1401.4910600000,1.5018600000,554.7395900000,0.8420800000,211.7533800000,1.1937400000,1956.2306500000,0.6002200000,1390873916.0000000000,CB,9.2,Waldviertel,587.0000000000
4717592.66224533,2786000.8048628,4124,33,33,524070,5322900,33UWP,Melk,1814.2857100000,1008.3650800000,313.6507900000,20.8706200000,0.4000000000,0.6000000000,344.6857100000,1905.7787600000,2.0422700000,720.5931400000,1.0938400000,337.8550500000,1.9046300000,2626.3719000000,0.7619600000,994762733.2000000477,2638,4.2,Nrdliche Randalpen - Ostteil,354.0000000000
4390688.13570791,2639828.33645239,4125,32,32,645810,5192280,32TPS,Imst,232.0740700000,64.2074100000,77.8777800000,33.4963800000,0.2333300000,0.8000000000,321.7000000000,263.7066600000,0.2825900000,326.0120100000,0.4948800000,0.0000000000,0.0000000000,589.7186700000,0.1833100000,1700764660.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,2132.0000000000
4676967.6673106,2684466.93555719,4126,33,33,476910,5224350,33TVN,Judenburg,1346.2335200000,294.3352200000,251.9774000000,35.0884400000,0.5762700000,0.7966100000,352.2372900000,1509.8614800000,1.6179900000,449.7064600000,0.6826400000,317.6603900000,1.7907800000,1959.5679500000,0.5563200000,1107262383.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,693.0000000000
4660333.80779435,2732654.63587842,4127,33,33,463470,5273550,33TVN,Liezen,1005.3445900000,1425.5133600000,83.6849500000,36.4816400000,0.4177200000,0.6962000000,329.9367100000,848.0229000000,0.9087600000,848.6508900000,1.2882300000,356.8857300000,2.0119100000,1696.6737900000,0.5142400000,1403226660.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,936.0000000000
4806331.93142703,2818417.53468182,4128,33,33,614730,5349180,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,157.0000000000
4685724.83638054,2636897.14584105,4129,33,33,482550,5176290,33TVM,Wolfsberg,638.7931000000,237.6819900000,336.9731800000,29.1575600000,0.5517200000,0.8448300000,344.1034500000,1325.1225500000,1.4200200000,615.6913500000,0.9346000000,193.4427700000,1.0905200000,1940.8139000000,0.5640200000,974960252.0000000000,25F0,6.2,Klagenfurter Becken,610.0000000000
4650986.74498706,2753583.86324614,4130,33,33,455520,5295060,33TVN,Kirchdorf an der Krems,1407.3504300000,1361.7094000000,103.9316200000,36.7130100000,0.2000000000,0.4923100000,363.5846200000,608.2953000000,0.6518600000,872.3689800000,1.3242300000,236.6932300000,1.3343400000,1480.6642800000,0.4072400000,1207869795.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,1246.0000000000
4303532.35291157,2701462.18108552,4131,32,32,557970,5252850,32TNT,Dornbirn,183.4814800000,707.0000000000,272.4814800000,37.7345100000,0.0000000000,0.3333300000,298.3333300000,69.2594100000,0.0742200000,280.8587900000,0.4263400000,205.9588300000,1.1610700000,350.1182000000,0.1173600000,176621188.0000000000,261E,4.1,Nrdliche Randalpen - Westteil,706.0000000000
4310007.36716776,2681854.25481535,4132,32,32,564690,5233320,32TNT,Bludenz,95.9523800000,288.4232800000,40.1693100000,37.5242800000,0.3809500000,0.6190500000,429.5238100000,402.6725300000,0.4315100000,481.1001200000,0.7303000000,327.1637000000,1.8443500000,883.7726500000,0.2057600000,1283818331.0000000000,261E,4.1,Nrdliche Randalpen - Westteil,1187.0000000000
4591768.9798771,2684622.1280546,4133,33,33,391980,5230200,33TUN,Tamsweg (Lungau),3022.7920200000,782.1082600000,71.1680900000,31.4749500000,0.4359000000,0.7948700000,299.7692300000,1638.8066000000,1.7561700000,423.4485300000,0.6427800000,115.3216600000,0.6501100000,2062.2551300000,0.6879500000,1023904897.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1796.0000000000
4586151.1334252,2808939.6726072,4134,33,33,394500,5354640,33UUP,Schrding,380.5555600000,1029.2698400000,181.7460300000,23.7708300000,0.3571400000,0.6428600000,356.8571400000,1089.6987600000,1.1677400000,1230.3410600000,1.8676200000,415.9977100000,2.3451500000,2320.0398200000,0.6501300000,625651824.5000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,395.0000000000
4580157.46011454,2726107.71854228,4135,33,33,383100,5272380,33TUN,Hallein (Tennengau),897.7777800000,528.2539700000,81.4285700000,46.0797100000,0.2857100000,0.5714300000,307.8857100000,977.1052700000,1.0470800000,1089.9472100000,1.6545100000,125.6197700000,0.7081700000,2067.0524800000,0.6713700000,670615266.7000000477,25E7,4.1,Nrdliche Randalpen - Westteil,1426.0000000000
4495032.01328649,2686606.60588819,4136,33,33,295650,5238570,33TTN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1468.0000000000
4744212.49140666,2725345.79217769,4137,33,33,546630,5260590,33TWN,Mrzzuschlag,927.9956400000,633.6427000000,558.4967300000,27.6494700000,0.5490200000,0.7843100000,366.1568600000,1446.5396200000,1.5501400000,770.2487500000,1.1692200000,324.5746500000,1.8297600000,2216.7883700000,0.6054200000,855760070.8999999762,260F,3.1,stliche Zwischenalpen - Nordteil,1133.0000000000
4641649.66231782,2667694.64201051,4138,33,33,440610,5209980,33TVN,Sankt Veit an der Glan,1282.2110000000,386.0044900000,51.8518500000,27.0537600000,0.4747500000,0.7575800000,307.9191900000,1240.2996000000,1.3291300000,454.9348200000,0.6905800000,201.0052400000,1.1331500000,1695.2344200000,0.5505500000,1522680350.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1248.0000000000
